Date,pptn,PET,temp(min),temp(max),wind,Q_ds
26-02-1989,0,-5.4574,15.1621,34.4095,0.7585,81
27-02-1989,0,-5.2479,16.1085,33.6439,1.7443,78.5
28-02-1989,0,-5.1385,18.3981,34.0436,1.3823,80.28
01-03-1989,0,-5.2527,14.4127,32.7208,1.851,76.97
02-03-1989,0,-5.0425,15.7411,32.1397,1.8375,72.55
03-03-1989,0,-4.7635,15.8277,30.7799,2.8014,70.97
04-03-1989,0,-4.8131,15.4029,30.7024,2.7136,69.47
05-03-1989,0,-5.1885,15.652,32.4202,2.9685,105
06-03-1989,0.0436,-4.8426,18.2711,32.189,3.1299,126.5
07-03-1989,1.3464,-3.8282,18.9044,33.6352,1.8137,106.3
08-03-1989,2.383,-2.1373,17.2744,29.8984,1.3511,94.08
09-03-1989,4.0903,-0.9673,17.371,32.164,2.2756,77.75
10-03-1989,4.3207,0.1033,16.1272,27.8079,2.4435,72.1
11-03-1989,0.1258,-4.8536,15.4419,30.7026,2.1725,71.46
12-03-1989,0,-5.0954,15.2205,31.0182,2.0271,62.5
13-03-1989,0.0059,-5.0064,17.3308,31.5465,1.3986,60.79
14-03-1989,0.0132,-5.2093,18.0138,32.6685,0.8075,57.27
15-03-1989,0.0143,-5.2087,17.691,32.4172,1.4092,54.57
16-03-1989,0,-5.1876,18.6988,32.6772,2.6639,58.71
17-03-1989,0,-5.2313,18.8771,32.8511,2.4893,57.37
18-03-1989,0,-5.8041,19.3242,35.2998,0.5445,59.79
19-03-1989,0,-5.8414,19.5707,35.4726,1.2557,60.5
20-03-1989,0,-6.1469,21.3412,37.4417,0.5288,60.26
21-03-1989,0.0002,-6.0676,21.0873,36.9051,2.0077,57.4
22-03-1989,0.0012,-5.4545,22.731,35.3857,2.6441,57.4
23-03-1989,0,-5.6427,19.5831,34.3013,2.2434,55.23
24-03-1989,0.1476,-5.2855,18.8877,33.0557,2.7572,55.23
25-03-1989,0.6127,-4.7187,19.2736,32.7592,1.4528,54.03
26-03-1989,17.0056,12.0995,17.3928,30.021,1.6024,50
27-03-1989,6.2739,2.2663,15.7582,25.5121,1.784,50.74
28-03-1989,0.0071,-4.5901,15.7523,27.775,1.1853,53.1
29-03-1989,0,-5.1026,15.7381,29.7415,1.2445,53.46
30-03-1989,0,-5.3428,17.0575,31.28,1.4619,50.94
31-03-1989,0,-5.4916,20.6495,33.6573,0.9118,53.01
01-04-1989,0,-6.0471,20.717,35.6784,2.3261,54.57
02-04-1989,0,-5.9488,18.5975,34.1798,1.2003,57.57
03-04-1989,0,-6.1042,17.1874,34.0729,1.2128,52.42
04-04-1989,0,-5.958,17.0214,33.3342,2.1979,53.41
05-04-1989,0,-5.8927,16.8106,32.9056,2.7205,57.22
06-04-1989,0,-6.0822,16.8758,33.6155,2.0429,57.31
07-04-1989,0,-6.4515,18.1534,35.5529,1.2361,67.6
08-04-1989,0,-6.8184,19.7564,37.5954,0.6423,72.9
09-04-1989,0,-6.7783,21.4925,38.1813,1.9917,73.5
10-04-1989,0,-6.7378,20.5781,37.5123,2.4243,55.39
11-04-1989,0,-6.2837,18.9661,34.9951,1.8739,68.67
12-04-1989,0,-6.6688,18.6117,36.2224,0.8898,57.67
13-04-1989,0,-6.9147,21.3103,38.3046,0.6388,50.42
14-04-1989,0,-6.7945,22.8405,38.5857,0.3796,50
15-04-1989,0,-7.2735,22.3451,39.9636,1.6399,50.58
16-04-1989,0,-6.7863,23.4248,38.732,3.2727,49
17-04-1989,0,-6.7503,22.9189,38.2834,1.4775,49.02
18-04-1989,0,-7.2855,23.0683,40.1594,1.8137,48
19-04-1989,0.0505,-6.992,22.9244,39.1879,0.3896,48.12
20-04-1989,0,-7.0919,23.452,39.5677,0.801,44.99
21-04-1989,0,-7.4113,23.4931,40.6339,0.9906,40
22-04-1989,0,-7.1921,24.799,40.5024,1.5793,36.31
23-04-1989,0.2892,-6.2601,26.394,39.2725,2.0065,35.4
24-04-1989,0.1606,-6.4716,25.4078,38.9315,2.3031,34.65
25-04-1989,0,-6.7244,24.5801,38.7109,2.2771,35.4
26-04-1989,0,-6.7818,24.1793,38.636,2.0241,35.43
27-04-1989,0,-6.9231,24.4904,39.2324,2.5796,35.05
28-04-1989,0,-6.4962,26.093,38.7411,3.8535,34.41
29-04-1989,0,-6.5914,25.4974,38.6551,2.6709,34.02
30-04-1989,0,-6.9348,25.034,39.4545,2.3001,34
01-05-1989,0.0022,-6.5747,27.057,39.4779,2.1594,34.01
02-05-1989,0.0005,-6.8435,26.4704,39.9133,2.2622,32.39
03-05-1989,0.2743,-6.1426,24.8151,37.579,1.5232,32.59
04-05-1989,0.3518,-5.9316,24.1402,36.7304,2.6631,29.78
05-05-1989,0.0008,-6.1677,25.0023,36.8586,1.3647,29.77
06-05-1989,0.0004,-6.8871,24.4883,38.8122,1.186,29.5
07-05-1989,0,-7.1911,23.6372,39.3182,1.6757,29.5
08-05-1989,0,-7.6575,21.0294,39.6354,2.1028,29.28
09-05-1989,0,-7.919,20.8029,40.4134,1.5146,29.08
10-05-1989,0,-8.1721,23.3611,42.3826,1.9677,27.62
11-05-1989,0,-7.6556,28.5369,43.3507,1.9518,27.46
12-05-1989,0,-7.6977,29.683,44.1132,2.6007,26.09
13-05-1989,0,-7.5805,29.9688,43.9192,3.211,25.93
14-05-1989,0,-7.8826,27.6747,43.4995,2.9597,25.93
15-05-1989,0,-8.1795,27.6678,44.3906,2.6763,25.25
16-05-1989,0,-8.3393,27.8002,44.9525,2.2409,24.8
17-05-1989,0.0392,-8.1625,28.0866,44.6425,1.5033,24.84
18-05-1989,0,-8.3858,27.6256,44.9611,2.8544,24.96
19-05-1989,0,-8.2327,28.1871,44.7471,2.0525,24.67
20-05-1989,0,-8.1839,28.1641,44.5663,1.5407,23.6
21-05-1989,0,-8.2809,27.5571,44.5381,1.684,23.6
22-05-1989,0,-8.1248,27.0424,43.7708,2.5898,23.6
23-05-1989,0,-7.3033,29.7382,42.8012,3.0173,23.18
24-05-1989,0,-6.9336,30.0612,41.9358,3.0848,23.04
25-05-1989,0,-7.2108,29.06,42.1019,3.3163,23.1
26-05-1989,0,-7.2651,27.5111,41.3214,2.5243,23.06
27-05-1989,0,-7.244,27.7532,41.391,2.5626,22.37
28-05-1989,0,-6.5657,29.2247,40.3285,3.6756,22.37
29-05-1989,0,-6.6338,28.4943,40.0445,3.3808,22.36
30-05-1989,0.022,-6.3432,28.287,39.1421,3.0978,20.03
31-05-1989,1.0551,-5.7681,27.1235,39.7268,2.4236,19.84
01-06-1989,0.0728,-6.1768,27.1688,38.0752,1.3978,19.5
02-06-1989,0.0438,-6.4443,27.894,39.2228,2.7162,19.08
03-06-1989,0.0995,-5.7386,29.2576,38.3355,3.2548,18.87
04-06-1989,1.3381,-5.0218,24.8734,36.9568,2.7946,22
05-06-1989,2.2841,-3.7191,26.8349,37.1351,2.1267,22.77
06-06-1989,2.2441,-4.6146,24.546,38.295,1.7797,23.24
07-06-1989,1.577,-3.7,24.888,33.7636,1.5875,26.41
08-06-1989,0.4105,-5.9487,27.192,38.3752,1.843,37.8
09-06-1989,1.0629,-4.7184,27.2938,36.8076,2.8064,52.77
10-06-1989,0.2763,-5.2829,27.2441,36.1639,1.2937,52.11
11-06-1989,3.0368,-2.9682,26.4886,36.8992,1.1974,50
12-06-1989,8.0234,2.6738,24.5946,33.7628,3.0481,50.98
13-06-1989,1.799,-3.0721,25.0755,32.7625,4.4852,48.58
14-06-1989,1.1895,-4.7435,25.7653,36.2166,4.9448,69.19
15-06-1989,0.0456,-5.5978,25.4736,35.1898,4.6365,52.67
16-06-1989,3.1299,-2.1398,24.6081,33.5409,4.0965,96.85
17-06-1989,1.058,-3.7627,25.7306,33.1013,3.1931,129.5
18-06-1989,1.4741,-3.6027,25.9489,33.9412,3.5725,93.6
19-06-1989,5.456,0.5433,25.4794,33.164,2.3834,63.18
20-06-1989,7.9993,2.8397,25.5304,33.874,2.3244,59.37
21-06-1989,9.3625,4.3871,24.7628,32.8294,2.9365,90.04
22-06-1989,15.4922,10.4621,24.0297,32.4742,2.6334,109.5
23-06-1989,2.2898,-3.0231,24.383,33.523,2.8801,123.1
24-06-1989,6.8519,1.0203,24.533,35.1414,4.0277,120.9
25-06-1989,5.2879,-0.595,24.7237,35.4189,3.2281,193.2
26-06-1989,19.214,14.2292,23.8694,32.2413,3.2195,231.8
27-06-1989,31.6463,27.6466,24.1162,29.7789,2.6234,259.7
28-06-1989,19.4295,14.6945,24.4521,31.9633,1.5431,252.5
29-06-1989,15.163,10.1728,24.5252,32.7232,0.9635,252.4
30-06-1989,26.3936,21.541,23.5579,31.6673,2.6928,281.4
01-07-1989,2.9951,-1.2799,24.5153,30.7965,3.5409,507.2
02-07-1989,7.0228,2.717,23.8026,30.3477,3.8599,513.4
03-07-1989,22.279,18.3555,23.6557,29.2581,3.4312,860.7
04-07-1989,3.3324,-1.1365,24.0217,30.9532,2.9188,552
05-07-1989,1.8324,-2.1973,24.9267,30.509,2.5403,476.6
06-07-1989,25.1847,21.2854,23.748,29.2693,1.8815,429.7
07-07-1989,10.8123,7.3902,23.8906,28.2358,1.7358,785.4
08-07-1989,11.386,7.3718,24.2599,29.963,1.8841,842.4
09-07-1989,6.8152,2.9086,24.1773,29.6345,2.135,525.7
10-07-1989,0.5002,-4.2038,24.2563,31.7926,3.1693,725.5
11-07-1989,1.0146,-3.5669,25.8774,32.6615,3.4868,584.2
12-07-1989,0.0697,-4.5269,25.3575,32.3195,3.4649,519.2
13-07-1989,5.0038,0.9497,25.2381,30.8512,3.5636,398
14-07-1989,4.5365,0.1056,25.0519,31.6724,3.3955,326.1
15-07-1989,9.132,5.0505,24.2106,30.137,1.882,292.4
16-07-1989,8.0162,3.6746,24.5523,31.0766,0.5522,270.4
17-07-1989,2.9771,-1.9749,25.9542,33.7439,1.1452,298.5
18-07-1989,0.6679,-4.4236,25.6594,33.9233,2.2354,327.8
19-07-1989,2.0672,-2.436,25.664,32.3567,3.8922,330.6
20-07-1989,21.2739,16.4695,23.8463,31.8651,3.4963,294.2
21-07-1989,34.7159,31.6077,24.4631,28.0742,2.5028,283.7
22-07-1989,13.1801,8.2954,24.2683,32.4105,1.7869,544.1
23-07-1989,6.5992,2.3274,26.0225,32.0734,5.3987,721.2
24-07-1989,2.3709,-1.2679,24.1635,29.0619,5.289,487.2
25-07-1989,4.7564,1.1456,24.478,29.253,4.4012,375.5
26-07-1989,0.528,-3.8509,24.6154,31.3138,4.456,310.3
27-07-1989,0.8849,-3.1588,24.6441,30.4728,4.4617,283.5
28-07-1989,1.234,-2.3845,24.6304,29.4193,4.8611,237.2
29-07-1989,1.4839,-1.7753,24.2263,28.2597,5.3188,170.3
30-07-1989,1.4191,-1.937,23.8039,28.1416,5.3765,151.4
31-07-1989,1.5484,-1.6709,24.0688,28.0545,5.5272,141.6
01-08-1989,1.4652,-2.3023,24.3393,29.5895,4.7412,169.7
02-08-1989,1.895,-2.4577,23.5274,30.5317,3.6264,164.3
03-08-1989,1.1707,-3.4994,23.6409,31.5292,3.2745,145.4
04-08-1989,0.9782,-3.7646,23.8922,31.9323,3.4981,131.3
05-08-1989,10.3598,5.9568,23.6529,30.8144,3.04,138.6
06-08-1989,27.1296,24.3782,23.0943,26.2483,3.4972,220.4
07-08-1989,42.5957,39.9326,23.1715,26.1578,3.2987,6599
08-08-1989,13.4933,9.4496,23.4268,29.7023,1.2937,10800
09-08-1989,16.2667,12.7137,23.9875,28.8779,2.0996,2653
10-08-1989,39.651,36.8954,23.6356,26.771,2.6045,1701
11-08-1989,35.2173,32.712,23.0722,25.7667,3.8295,1433
12-08-1989,19.8982,16.3861,23.2796,28.2524,2.9004,2312
13-08-1989,12.1344,8.8215,23.5327,27.9751,2.9626,4051
14-08-1989,10.8177,8.2434,22.6554,25.5648,3.89,2616
15-08-1989,2.9062,-0.4915,22.6918,27.5398,3.4493,2850
16-08-1989,1.9652,-1.7496,23.3588,28.9086,2.292,2354
17-08-1989,24.1467,20.4691,24.205,29.4929,1.0428,1061
18-08-1989,12.1584,7.9437,24.487,31.1643,1.206,923.7
19-08-1989,11.8483,7.7353,24.2491,30.7292,0.9755,1176
20-08-1989,3.2575,0.2721,24.2837,27.9495,3.57,854.6
21-08-1989,3.7117,0.7776,24.5543,28.061,3.5467,665.5
22-08-1989,80.0693,77.9123,23.9352,25.969,2.4129,540.2
23-08-1989,40.5077,37.135,23.7406,28.4617,1.9997,3094
24-08-1989,2.645,-1.2868,24.3635,30.4408,1.2515,3637
25-08-1989,21.78,18.104,23.4154,29.0414,3.1924,887
26-08-1989,10.359,7.9157,23.4376,26.1108,3.7899,7798
27-08-1989,0.0303,-3.3636,23.5495,28.4449,4.301,3788
28-08-1989,1.9326,-1.343,23.5277,28.147,3.6403,2178
29-08-1989,7.1193,3.3027,24.0355,30.0079,2.0376,1446
30-08-1989,7.9662,3.889,24.152,30.8583,2.0176,839.5
31-08-1989,42.4595,39.8696,23.4042,26.4687,1.9402,724.2
01-09-1989,13.2616,11.2692,23.1597,25.055,4.0789,4930
02-09-1989,1.053,-2.2489,22.6536,27.6341,2.9628,4170
03-09-1989,0.9076,-3.326,22.5707,30.3261,3.2427,4158
04-09-1989,0.2345,-3.9734,22.7837,30.4369,3.5286,986.8
05-09-1989,0.3774,-3.5406,22.8264,29.6209,3.7283,746.6
06-09-1989,0.6742,-3.5279,22.3054,30.1648,2.9455,567.9
07-09-1989,0.2239,-4.1683,22.424,30.9012,2.1232,474.6
08-09-1989,0.5488,-3.5835,23.177,30.6482,1.9381,397.2
09-09-1989,1.5309,-2.8926,23.5625,31.8755,2.0088,382.1
10-09-1989,0.9014,-3.4906,24.026,32.1446,2.3284,364.7
11-09-1989,0.0266,-4.5648,23.6619,32.5824,2.6439,366.4
12-09-1989,0.0128,-4.5901,23.5482,32.5967,2.8731,301.7
13-09-1989,0.0159,-4.5995,23.7493,32.8292,2.6228,291
14-09-1989,0.0731,-4.8254,23.6418,33.7595,2.5917,280.2
15-09-1989,0.012,-4.9692,23.2815,33.8809,2.4203,282.2
16-09-1989,0.0514,-4.9416,23.3399,34.0221,2.4149,290.8
17-09-1989,0.0934,-4.5637,24.4369,33.6569,2.2654,301.1
18-09-1989,0.1765,-4.595,25.0792,34.5258,2.3739,303.4
19-09-1989,0.0601,-4.6405,25.3236,34.5178,1.3259,293.5
20-09-1989,2.0769,-2.2728,24.1245,32.605,0.5307,279.7
21-09-1989,2.4609,-2.2709,24.5431,34.2289,1.0765,282.1
22-09-1989,1.7484,-3.1061,23.6487,34.1447,0.959,286.7
23-09-1989,5.01,0.6469,23.7214,32.5565,0.9594,324.4
24-09-1989,9.5182,5.2356,23.5666,32.2403,1.6177,315.6
25-09-1989,8.7834,4.9061,23.4043,30.8297,1.1048,297.4
26-09-1989,0.5454,-3.6662,23.3104,31.9501,0.7197,282.4
27-09-1989,0.4096,-3.9789,23.4912,32.7597,1.039,264.3
28-09-1989,0.0008,-4.5293,22.8083,32.8894,1.0797,254.3
29-09-1989,0.0026,-4.6165,23.0268,33.4282,1.5564,331.1
30-09-1989,0.2567,-4.1704,22.9221,32.7353,0.4173,339.9
01-10-1989,0.0001,-4.8687,22.206,34.0373,0.5668,308
02-10-1989,0,-4.8504,21.4712,33.6239,1.0433,310
03-10-1989,0,-5.2465,21.3019,35.2168,0.9123,314
04-10-1989,0,-5.4246,20.6266,35.7107,1.2827,306.9
05-10-1989,0,-5.2236,19.6732,34.4868,1.6301,295.8
06-10-1989,0,-4.9264,22.2748,34.7755,1.398,281.9
07-10-1989,0,-5.217,20.1393,34.9133,1.0025,280.2
08-10-1989,0,-5.2865,20.3653,35.4391,1.1056,271.3
09-10-1989,0,-5.6287,18.1397,36.0299,1.313,274.6
10-10-1989,0,-5.5315,18.6527,35.9433,1.9867,268.2
11-10-1989,0,-5.0041,21.1252,34.9774,0.8599,255
12-10-1989,0,-4.7729,21.2589,34.1625,0.4998,250.6
13-10-1989,0,-4.8539,20.804,34.3618,1.0199,233.6
14-10-1989,0,-4.8769,20.5714,34.4486,0.504,218.6
15-10-1989,0,-4.941,20.049,34.5679,0.727,219
16-10-1989,0,-4.4993,20.7575,33.1305,1.2742,276.2
17-10-1989,0,-5.021,17.3399,33.8819,1.5947,277
18-10-1989,0,-4.9438,16.8159,33.3951,1.0333,302.4
19-10-1989,0,-4.7829,17.7368,33.1817,0.9436,317.2
20-10-1989,0,-4.9254,16.2129,33.3003,0.4192,299.8
21-10-1989,0,-4.781,16.5882,32.8743,1.4577,274.3
22-10-1989,0,-4.6585,15.8887,32.0819,2.2395,286.8
23-10-1989,0,-4.0547,17.8866,30.2401,2.3153,240.5
24-10-1989,0,-4.2303,18.7359,31.6299,2.0201,211.7
25-10-1989,0,-4.3977,18.184,32.2433,2.2431,217.7
26-10-1989,0,-4.4111,17.7685,32.2175,1.3056,230.8
27-10-1989,0,-4.4001,17.9612,32.3814,0.7399,233.2
28-10-1989,0,-4.3639,19.3213,33.0198,1.0578,228.9
29-10-1989,0.085,-3.9384,18.0016,30.7712,0.9053,216.3
30-10-1989,0,-4.1387,17.4409,31.1489,1.3575,236.2
31-10-1989,0,-4.1282,17.27,31.1188,1.7833,252.7
01-11-1989,0,-4.2409,15.8845,31.1451,1.6251,256
02-11-1989,0,-4.216,16.5657,31.4497,0.9156,204.7
03-11-1989,0,-4.2856,16.8276,32.0525,1.3471,171.6
04-11-1989,0,-4.272,16.3287,31.861,1.9399,187.3
05-11-1989,0,-4.0308,18.1473,31.6109,1.5946,214
06-11-1989,0,-4.059,17.4427,31.4975,0.375,214.8
07-11-1989,0,-3.9729,16.1841,30.5338,2.6116,218.5
08-11-1989,0,-3.8388,13.7285,28.7642,2.6823,223.2
09-11-1989,0,-3.8473,13.4755,28.8082,2.318,219.7
10-11-1989,0,-3.7598,13.3203,28.3458,2.1651,220.1
11-11-1989,0,-3.8433,14.5449,29.4722,2.3693,231
12-11-1989,0,-3.7778,15.8562,29.8271,2.3875,220
13-11-1989,0,-3.9702,15.4719,30.8123,2.0545,279
14-11-1989,0,-3.8779,17.6925,31.4767,1.1454,280
15-11-1989,0,-3.6817,17.9497,30.6637,0.7035,279.3
16-11-1989,0,-3.7617,17.2746,30.8217,1.3366,266.3
17-11-1989,0,-3.7779,15.8761,30.3093,1.8399,209.4
18-11-1989,0,-3.9576,14.8572,30.9723,1.7353,161.2
19-11-1989,0,-3.904,14.8708,30.76,1.5754,170
20-11-1989,0,-3.8209,15.71,30.7502,1.5007,218.6
21-11-1989,0,-3.864,16.4103,31.4235,0.5371,214.5
22-11-1989,0,-3.7333,16.4917,30.7917,0.5048,199.2
23-11-1989,0,-3.7799,17.0071,31.3964,1.406,218.1
24-11-1989,0,-3.87,15.6262,31.3472,1.9208,218.1
25-11-1989,0,-3.685,15.3376,30.197,0.395,210
26-11-1989,0,-3.6827,15.4265,30.3003,0.5086,228.5
27-11-1989,0.0301,-3.4164,15.57,29.0504,1.5329,225
28-11-1989,0.0748,-2.9511,15.1022,26.4163,2.8473,231.8
29-11-1989,0.0832,-2.9066,15.1174,26.2721,2.792,209.2
30-11-1989,0.0343,-3.1703,14.8198,27.4297,2.7509,204.5
01-12-1989,0,-3.0828,14.4251,26.555,2.7011,207.1
02-12-1989,0,-3.1316,13.5156,26.4439,2.4808,230.9
03-12-1989,0,-3.161,11.7923,25.8729,2.2327,231
04-12-1989,0,-3.1258,10.4603,25.1195,2.097,209.2
05-12-1989,0,-3.203,8.8458,25.0658,2.0972,192.5
06-12-1989,0,-3.3741,9.4999,26.5261,1.8779,215.3
07-12-1989,0,-3.3026,9.6775,26.1445,1.4095,209.7
08-12-1989,0,-3.3463,9.8967,26.5665,1.8345,214.1
09-12-1989,0,-3.2977,10.6738,26.5714,1.8277,221
10-12-1989,0,-3.3963,10.7703,27.3075,1.7736,215
11-12-1989,0,-3.3597,10.6721,27.0558,1.5329,202.2
12-12-1989,0,-3.3562,10.7803,27.1068,1.8001,202.2
13-12-1989,0,-3.1723,13.0313,26.8785,1.8539,196.1
14-12-1989,0,-3.1309,12.8079,26.5319,1.6844,150
15-12-1989,0,-3.0643,12.1473,25.8112,1.9419,150
16-12-1989,0,-2.9397,11.4805,24.7025,2.0076,179.5
17-12-1989,0,-3.0504,10.7218,25.1131,1.8665,184
18-12-1989,0,-3.1908,10.5385,25.9945,1.5877,209.5
19-12-1989,0,-3.2549,11.0967,26.6556,1.3048,203.3
20-12-1989,0,-3.4757,11.7612,28.3975,1.3555,205.7
21-12-1989,0.0037,-3.1723,15.1388,27.9973,1.1727,209.5
22-12-1989,0.4339,-2.414,15.1451,26.0181,1.1955,209.5
23-12-1989,0.1155,-2.6085,15.4452,25.4561,0.9354,219.6
24-12-1989,0.0015,-2.485,14.8694,23.722,2.214,239
25-12-1989,4.5498,2.6887,13.62,19.4091,1.7211,251
26-12-1989,0.7007,-1.6557,10.8156,20.5458,2.0288,219.5
27-12-1989,0.0009,-2.39,10.4508,20.5547,2.6518,212.8
28-12-1989,0,-2.6753,10.1856,22.2709,2.8878,212.7
29-12-1989,0.0003,-2.831,12.0219,24.1548,2.7857,206.6
30-12-1989,2.559,0.0853,13.4743,22.7114,1.1201,179.2
31-12-1989,0.7632,-1.8295,12.5619,22.8879,2.0686,184
01-01-1990,0.0614,-2.5944,12.4246,23.1751,2.5697,198
02-01-1990,0.1987,-2.4518,12.6519,23.2289,2.672,208.4
03-01-1990,0.1071,-2.9051,12.6942,25.4673,2.3698,198.8
04-01-1990,0.0626,-3.0883,14.1392,26.9971,1.7912,189.6
05-01-1990,0.0011,-3.0721,14.9727,26.9125,2.2588,191.1
06-01-1990,0.0008,-3.2008,15.0327,27.6627,1.124,185.3
07-01-1990,0.1088,-3.2072,15.3237,28.4434,0.6666,189
08-01-1990,0.0002,-3.2427,16.328,28.4774,1.4326,195.9
09-01-1990,0,-3.3405,13.5002,27.5907,1.8213,194
10-01-1990,0,-3.436,12.1341,27.536,1.5259,210.6
11-01-1990,0,-3.463,11.8372,27.5233,1.3339,222.7
12-01-1990,0,-3.7115,11.744,28.9813,0.602,212
13-01-1990,0,-3.8675,12.2156,30.0673,1.0051,211.6
14-01-1990,0,-3.6609,12.6658,28.8594,1.5571,211
15-01-1990,0,-3.4408,12.3571,27.279,1.4841,197.7
16-01-1990,0,-3.475,10.8649,26.7977,1.9881,217.2
17-01-1990,0,-3.6476,10.6413,27.7268,1.3939,195.1
18-01-1990,0,-3.8717,11.4103,29.3378,0.8353,154.1
19-01-1990,0,-4.0322,11.5364,30.2904,1.9487,155.9
20-01-1990,0,-3.8073,14.3651,29.9335,1.9469,187.7
21-01-1990,0,-3.7163,13.6323,28.9842,1.4079,176.5
22-01-1990,0,-3.7432,13.2263,28.8698,1.0456,188.1
23-01-1990,0,-3.8023,13.838,29.3834,1.1081,164.2
24-01-1990,0,-3.8393,12.0954,28.78,1.4526,133.4
25-01-1990,0,-3.7433,11.7215,27.945,1.3695,121.8
26-01-1990,0,-3.9272,12.9426,29.4356,0.9283,109
27-01-1990,0,-4.2002,12.8596,30.8956,1.9722,108.6
28-01-1990,0,-4.0424,13.1317,29.9544,2.1423,110.5
29-01-1990,0,-3.7844,13.7668,28.6219,1.3734,121.3
30-01-1990,0,-3.6469,13.2771,27.515,2.002,118.8
31-01-1990,0,-4.2433,13.4586,30.8849,0.9296,131.2
01-02-1990,0,-3.8204,13.3342,28.3135,1.6739,201.6
02-02-1990,0,-3.5319,12.3111,26.1135,1.8454,186.8
03-02-1990,0,-3.8214,12.4334,27.7064,2.0432,177
04-02-1990,0,-3.9547,12.0482,28.1943,1.726,142
05-02-1990,0,-3.8537,12.1788,27.563,1.985,132.7
06-02-1990,0,-4.0914,13.7625,29.4391,2.2975,127.3
07-02-1990,0,-4.263,15.6659,31.0817,1.3829,113.2
08-02-1990,0.0055,-4.1921,16.1039,30.8325,1.7636,115.2
09-02-1990,1.0379,-2.9606,17.7927,30.565,0.4309,119.2
10-02-1990,9.8784,7.2712,13.0632,20.8935,1.873,148.9
11-02-1990,0,-4.0148,12.7468,27.9904,1.3198,172
12-02-1990,0.1533,-3.9154,16.3631,29.8494,0.8804,151.2
13-02-1990,4.5967,0.6674,16.1908,28.9605,0.7762,124
14-02-1990,0.0174,-3.2816,16.1446,25.8019,0.994,111.3
15-02-1990,0.5073,-2.6848,14.0178,23.952,2.5443,88
16-02-1990,0,-3.3072,14.123,24.4883,2.4227,79.33
17-02-1990,0.1471,-3.9485,14.226,28.3827,1.3256,69.29
18-02-1990,0.0004,-3.8093,11.921,25.7361,2.288,68
19-02-1990,0,-3.6238,11.563,24.4846,1.6304,63.84
20-02-1990,0,-3.8359,12.242,25.7985,1.8132,65.84
21-02-1990,0,-3.7581,12.638,25.4881,1.5262,62.96
22-02-1990,0,-3.816,12.5605,25.6402,1.2498,58.11
23-02-1990,0,-4.1894,12.9357,27.5933,1.3895,66
24-02-1990,0,-4.2673,15.4151,29.0306,1.8675,67.59
25-02-1990,0.0034,-4.2126,14.7977,28.3686,2.5994,94.5
26-02-1990,0,-4.2387,14.5369,28.2451,2.4057,97
27-02-1990,0.0009,-3.9614,19.1475,29.4284,1.3498,101
28-02-1990,0.9351,-2.7365,15.6965,26.04,1.7158,93.96
01-03-1990,0,-4.0078,14.6928,26.9306,1.8404,98.85
02-03-1990,0,-3.9912,13.0955,25.9501,2.7366,92.46
03-03-1990,0,-4.0953,12.9437,26.277,2.4439,89.76
04-03-1990,0,-4.3342,13.3747,27.5202,2.745,82.5
05-03-1990,0,-4.474,15.9156,29.2882,2.0282,82.59
06-03-1990,0,-4.4863,14.0007,28.3202,2.911,69.86
07-03-1990,0,-4.6775,14.2122,29.1965,2.1402,65.3
08-03-1990,0,-4.9491,13.9125,30.2239,1.9497,58.81
09-03-1990,0,-5.0424,15.4699,31.2134,2.1859,59.12
10-03-1990,0.1914,-4.5485,18.5289,31.3113,1.906,74.9
11-03-1990,0.6625,-4.3335,18.3151,32.1705,1.6328,82
12-03-1990,0,-5.3434,16.1723,32.5391,1.6883,74.28
13-03-1990,0,-5.0166,15.7657,30.812,1.3961,109.6
14-03-1990,0,-5.622,16.4159,33.6437,1.3592,105
15-03-1990,0,-5.6757,16.3254,33.73,1.2258,97.72
16-03-1990,0,-5.6872,18.8501,34.7993,1.4866,85.5
17-03-1990,0,-5.7787,19.9226,35.5843,1.5268,72.69
18-03-1990,0,-5.9847,21.0249,36.8499,1.0613,72
19-03-1990,0,-6.0931,20.278,36.8155,2.1633,75.7
20-03-1990,0,-5.9724,19.9737,36.0838,2.3417,83.29
21-03-1990,0,-5.7296,21.1328,35.6196,2.718,112.9
22-03-1990,0,-5.5831,20.7747,34.7797,3.245,142.6
23-03-1990,0,-5.7898,16.3145,33.3775,4.3159,145.6
24-03-1990,0,-5.2602,15.6239,30.7489,1.5994,156.1
25-03-1990,0,-5.2945,15.5205,30.7584,1.6545,170
26-03-1990,0,-5.5259,16.7568,32.1999,1.0076,188.4
27-03-1990,0.0951,-4.7047,20.2948,31.1944,3.0764,180.8
28-03-1990,0.0779,-4.9927,19.375,31.5948,2.4262,179.1
29-03-1990,0,-5.6125,18.7854,33.2783,1.7861,171.7
30-03-1990,0,-5.8146,18.315,33.7588,2.1723,147.6
31-03-1990,0,-5.5855,18.1821,32.7207,1.8328,110.5
01-04-1990,0,-5.4554,18.212,32.1595,2.1549,90.5
02-04-1990,0,-5.5026,18.4023,32.3648,1.6249,85.39
03-04-1990,0,-5.7951,17.7159,33.0858,1.257,75.45
04-04-1990,0,-5.9566,17.8152,33.6886,1.1104,69.13
05-04-1990,0,-6.4695,18.2804,35.8251,1.6724,67.29
06-04-1990,0,-6.5331,21.9457,37.714,1.7873,70.29
